2025-12-15 15:14:56,696 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-15 15:16:13,851 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-15 15:16:13,974 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-15 15:16:13,974 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 15:34:06,243 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 15:34:06,277 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 15:34:06,277 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 15:35:56,681 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 15:35:56,714 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 15:35:56,714 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:33:46,970 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:33:47,026 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:33:47,026 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:35:53,316 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:35:53,359 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:35:53,359 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:36:34,180 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:36:34,233 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:36:34,233 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:41:02,949 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:41:02,988 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 16:41:02,988 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:33:18,591 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:33:18,628 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:33:18,628 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:33:57,929 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:33:57,972 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:33:57,972 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:34:32,389 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:34:32,429 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:34:32,429 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:39:57,978 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:39:58,014 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:39:58,014 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:40:47,867 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:40:47,901 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:40:47,901 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:43:07,200 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:43:07,238 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:43:07,238 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:58:34,407 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:58:34,448 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-22 17:58:34,448 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:02:50,649 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:02:50,686 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:02:50,686 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:03:18,964 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:03:19,000 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:03:19,000 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:25:46,085 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:25:46,116 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-27 01:25:46,116 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 15:03:30,774 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 15:03:55,283 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 15:03:55,422 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 15:03:55,422 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 15:04:26,816 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 15:04:26,938 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 15:04:26,938 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 17:06:01,313 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 17:06:01,404 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 17:06:01,404 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
2025-12-31 17:06:34,173 INFO: Application startup [in C:\Users\al6md\Desktop\project alham\flask_book_recommendation_starter\flask_book_recommendation\app.py:33]
